ID,cognate,lang,cognateID,borrowed,pgmc_forms
4174,unterrichten,de,49166,,
4175,aufziehen,de,26073,,
4176,leiten,de,38076,,
4177,antreiben,de,25220,,
4178,lassen,de,37547,,
4179,einladen,de,29996,,
4180,vereinigen,de,49531,,
4181,besuchen,de,27445,,
4182,treffen,nl,48319,,
4183,sich versammeln,de,45774,,
4184,spielen,de,46575,,
4185,singen,de,46116,,
4186,tanzen,de,47771,,
4187,sich trennen,de,45630,,
4188,verlassen,de,49884,,
4189,retten,de,41379,,
4190,bewachen,de,27598,,
4191,schützen,de,44218,,
4192,verteidigen,de,50430,,
4193,sich schlagen,de,45532,,
4194,schießen,de,42778,,
4195,ärgern,de,25433,,
4196,schlagen,de,42957,,
4197,treten,de,48453,,
4198,stechen,de,46920,,
4199,stoßen,de,47255,,
4200,stehlen,de,47042,,
4201,stören,de,47402,,
4202,belästigen,de,26982,,
4203,verbergen,nl,49238,,
4204,täuschen,de,47975,,
4205,betrügen,de,27501,,
4206,töten,de,48178,,
4207,wohnen,de,52488,,
4208,arbeiten,de,25389,,
4209,sammeln,de,42071,,
4210,pflücken,de,40329,,
4211,jagen,nl,35800,,
4212,fischen,de,31954,,
4213,fassen,de,31387,,
4214,hüten,de,35611,,
4215,treiben,de,48400,,
4216,anbinden,de,24735,,
4217,füttern,de,32884,,
4218,melken,nl,38793,,
4219,hacken,de,34185,,
4220,gießen,de,33716,,
4221,reifen,de,41155,,
4222,zubereiten,de,53114,,
4223,kochen,de,36673,,
4224,backen,de,26259,,
4225,braten,de,28310,,
4226,umrühren,de,48938,,
4227,stricken,de,47485,,
4228,nähen,de,39230,,
4229,färben,de,31322,,
4230,reinigen,nl,41230,,
4231,waschen,de,51315,,
4232,abwischen,de,24389,,
4233,spülen,de,46791,,
4234,fegen,de,31556,,
4235,kehren,de,36191,,
4236,baden,nl,26300,,
4237,sich waschen,de,45840,,
4238,ausziehen,de,26214,,
4239,anziehen,de,25255,,
4240,sich anziehen,de,44917,,
4241,schmücken,de,43606,,
4242,sagen,de,42008,,
4243,sprechen,de,46701,,
4244,reden,nl,8335,,
4245,sich unterhalten,de,45680,,
4246,fragen,de,32316,,
4247,bitten,de,27921,,
4248,erzählen,de,31000,,
4249,mitteilen,de,38876,,
4250,nennen,de,39438,,
4251,rufen,de,41787,,
4252,prahlen,de,40428,,
4253,übersetzen,de,48764,,
4254,denken,nl,28924,,
4255,glauben,de,33883,,
4256,bemerken,nl,27144,,
4257,erkennen,de,30738,,
4258,begreifen,de,26701,,
4259,verstehen,de,50339,,
4260,lernen,de,38128,,
4261,wissen,de,52310,,
4262,sich erinnern an,de,45339,,
4263,vergessen,de,49777,,
4264,messen,de,38839,,
4265,zählen,de,52648,,
4266,rechnen,de,40655,,
4267,lesen,de,38147,,
4268,zeichnen,de,52706,,
4269,schreiben,de,43923,,
4270,besitzen,de,27360,,
4271,kaufen,de,36078,,
4272,verkaufen,de,49826,,
4273,bezahlen,de,27731,,
4274,zahlen,de,52626,,
4275,beherrschen,de,26710,,
4276,ertragen,de,30896,,
4277,oog,nl,1132,,
4278,oor,nl,15625,,
4279,neus,nl,15111,,
4280,tong,nl,23980,,
4281,lip,en,13175,,
4282,wang,nl,22501,,
4283,gelaat,nl,7270,,
4284,gezicht,nl,7276,,
4285,voorhoofd,nl,20556,,
4286,haar,nl,8415,,
4287,baard,nl,1434,,
4288,kaak,nl,10697,,
4289,strot,nl,10632,,
4290,nek,nl,6844,,
4291,hoofd,nl,11434,,
4292,rug,nl,17148,,
4293,buik,nl,1551,,
4294,boezem,nl,2912,,
4295,borst,nl,2593,,
4296,schouder,nl,18807,,
4297,elleboog,nl,3981,,
4298,handpalm,nl,8715,,
4299,vinger,nl,5341,,
4300,teen,nl,23823,,
4301,voet,nl,6025,,
4302,hiel,nl,5083,,
4303,knie,nl,11219,,
4304,been,nl,11266,,
4305,lichaam,nl,11557,,
4306,huid,nl,8991,,
4307,bloed,nl,2113,,
4308,ader,nl,209,,
4309,pees,nl,19148,,
4310,knook,nl,11235,,
4311,hersenen,nl,6638,,
4312,maag,nl,13606,,
4313,adem,nl,1125,,
4314,honger,nl,9991,,
4315,traan,nl,21817,,
4316,smaak,nl,7135,,
4317,geur,nl,6899,,
4318,slaap,nl,17980,,
4319,droom,nl,21860,,
4320,hemel,nl,9448,,
4321,zon,nl,19497,,
4322,maan,nl,14340,,
4323,lucht,nl,13329,,
4324,wind,en,23139,,
4325,water,en,33691,,
4326,steen,nl,20366,,
4327,grond,nl,2136,,
4328,aarde,nl,4291,,
4329,rook,nl,16457,,
4330,vonk,nl,6183,,
4331,vuur,nl,5229,,
4332,licht,nl,34552,,
4333,schaduw,nl,17799,,
4334,weer,nl,52090,,
4335,mist,nl,15164,,
4336,nevel,nl,15171,,
4337,wolk,nl,23331,,
4338,regen,nl,16718,,
4339,sneeuw,nl,18453,,
4340,ijs,nl,3884,,
4341,vorst,nl,5950,,
4342,kou,nl,10335,,
4343,koude,nl,10335,,
4344,hitte,nl,9464,,
4345,rijp,nl,41132,,
4346,regenboog,nl,16774,,
4347,donder,nl,3291,,
4348,stroming,nl,20828,,
4349,druppel,nl,21908,,
4350,schuim,nl,17888,,
4351,vuil,nl,43707,,
4352,meer,nl,19070,,
4353,moeras,nl,21091,,
4354,weide,nl,22772,,
4355,heuvel,nl,9854,,
4356,hoogte,nl,9555,,
4357,helling,nl,123,,
4358,beek,nl,1233,,
4359,stroom,nl,5627,,
4360,wal,nl,22045,,
4361,oever,nl,22082,,
4362,vasteland,nl,5139,,
4363,zee,nl,13916,,
4364,baai,nl,2707,,
4365,inham,nl,2738,,
4366,eiland,nl,10035,,
4367,bloem,nl,2063,,
4368,wortel,nl,23640,,
4369,boom,nl,1592,,
4370,schors,nl,17003,,
4371,twijg,nl,23998,,
4372,wilg,nl,22675,,
4373,spar,nl,21251,,
4374,hoorn,nl,9717,,
4375,veer,nl,4811,,
4376,pluim,nl,4814,,
4377,vleugel,nl,5601,,
4378,klauw,nl,11741,,
4379,staart,nl,18895,,
4380,dier,nl,21497,,
4381,koe,nl,12003,,
4382,stier,nl,2763,,
4383,paard,nl,16016,,
4384,schaap,nl,17647,,
4385,varken,nl,19003,,
4386,hond,nl,9949,,
4387,beer,nl,1323,,
4388,eekhoorntje,nl,3794,,
4389,eland,nl,3931,,
4390,haas,nl,8856,,
4391,muis,nl,13847,,
4392,wolf,en,23280,,
4393,vogel,nl,22290,,
4394,zwerm,nl,18914,,
4395,kip,nl,9903,,
4396,hoen,nl,9911,,
4397,haan,nl,8446,,
4398,gans,nl,6345,,
4399,arend,nl,247,,
4400,eend,nl,4164,,
4401,uil,nl,4510,,
4402,kraanvogel,nl,11770,,
4403,kraai,nl,11689,,
4404,koekoek,nl,11980,,
4405,zwaan,nl,18835,,
4406,baars,nl,1370,,
4407,snoek,nl,9027,,
4408,slang,nl,18018,,
4409,worm,en,23611,,
4410,spin,en,29335,,
4411,mier,nl,355,,
4412,luis,nl,12509,,
4413,mug,nl,14567,,
4414,vlieg,nl,5544,,
4415,vlinder,nl,18361,,
4416,paddestoel,nl,16061,,
4417,zaad,nl,17349,,
4418,graan,nl,7413,,
4419,korrel,nl,11478,,
4420,hooi,nl,9320,,
4421,schil,nl,17720,,
4422,kuil,nl,8284,,
4423,strop,nl,18087,,
4424,spoor,nl,19942,,
4425,as,nl,976,,
4426,drek,nl,3496,,
4427,ijzer,nl,3921,,
4428,goud,nl,7777,,
4429,zilver,nl,19299,,
4430,kool,nl,11372,,
4431,klei,nl,12772,,
4432,zand,nl,17547,,
4433,vrouw,nl,5700,,
4434,jongen,nl,10230,,
4435,meisje,nl,13590,,
4436,gezin,nl,4635,,
4437,grootvader,nl,8219,,
4438,grootmoeder,nl,8132,,
4439,ouders,nl,4071,,
4440,vader,nl,22192,,
4441,moeder,nl,14695,,
4442,zoon,nl,19420,,
4443,dochter,nl,21580,,
4444,broer,nl,2530,,
4445,broeder,nl,2530,,
4446,zus,nl,19059,,
4447,zuster,nl,19045,,
4448,oom,nl,15730,,
4449,echtgenoot,nl,3703,,
4450,echtgenote,nl,3592,,
4451,vreugde,nl,5810,,
4452,gelach,nl,6741,,
4453,geluk,nl,7761,,
4454,verdriet,nl,12043,,
4455,wens,nl,23570,,
4456,verlangen,nl,23535,,
4457,zin,nl,13460,,
4458,geest,nl,6703,,
4459,gedachte,nl,6503,,
4460,geheugen,nl,6428,,
4461,verstand,nl,22228,,
4462,betekenis,nl,19333,,
4463,waarheid,nl,22412,,
4464,gesprek,nl,7324,,
4465,sprookje,nl,13797,,
4466,verhaal,nl,4326,,
4467,tijding,nl,14802,,
4468,nieuws,nl,15330,,
4469,nieuwtje,nl,15330,,
4470,naam,nl,15089,,
4471,raadsel,nl,16402,,
4472,taal,nl,19898,,
4473,stem,nl,20490,,
4474,woord,nl,23420,,
4475,teken,nl,23827,,
4476,roep,nl,17243,,
4477,lawaai,nl,12382,,
4478,klank,nl,21697,,
4479,geluid,nl,12585,,
4480,lied,nl,13080,,
4481,rust,nl,17282,,
4482,stilte,nl,17300,,
4483,mensen,nl,12989,,
4484,volk,nl,22329,,
4485,werk,nl,644,,
4486,gast,nl,6350,,
4487,geschenk,nl,7049,,
4488,gezelschap,nl,7219,,
4489,hulp,nl,9394,,
4490,vriend,nl,5883,,
4491,maat,nl,10350,,
4492,metgezel,nl,10344,,
4493,zaak,nl,7007,,
4494,aangelegenheid,nl,412,,
4495,aantal,nl,518,,
4496,soort,nl,853,,
4497,stuk,nl,20871,,
4498,deel,nl,21449,,
4499,helft,nl,8554,,
4500,kring,nl,11897,,
4501,kruis,nl,11923,,
4502,lijn,nl,12897,,
4503,haal,nl,20748,,
4504,streep,nl,20760,,
4505,streek,nl,6531,,
4506,ruimte,nl,16169,,
4507,oord,nl,15813,,
4508,plaats,nl,15829,,
4509,zij,nl,45898,,
4510,zijde,nl,19174,,
4511,midden,nl,14208,,
4512,voorwerp,nl,6585,,
4513,boord,nl,16359,,
4514,hoek,nl,23157,,
4515,punt,nl,19866,,
4516,spits,nl,46635,,
4517,einde,nl,4123,,
4518,uiteinde,nl,4123,,
4519,patroon,nl,14668,,
4520,grootte,nl,8107,,
4521,lengte,nl,12321,,
4522,gewicht,nl,7600,,
4523,hoeveelheid,nl,13971,,
4524,hoop,nl,8897,,
4525,rij,nl,16869,,
4526,reeks,nl,16902,,
4527,boot,en,20469,,
4528,roeiriem,nl,17191,,
4529,slee,nl,18119,,
4530,kampvuur,nl,12244,,
4531,vracht,nl,12476,,
4532,wandeling,nl,6261,,
4533,stap,nl,18603,,
4534,schrede,nl,18648,,
4535,noorden,nl,15377,,
4536,zuiden,nl,21053,,
4537,westen,nl,22912,,
4538,oosten,nl,15864,,
4539,hout,nl,9639,,
4540,plank,nl,2346,,
4541,stut,nl,20938,,
4542,steun,nl,20989,,
4543,staf,nl,20039,,
4544,pijp,nl,17092,,
4545,huis,nl,8941,,
4546,tehuis,nl,9073,,
4547,kachel,nl,15584,,
4548,vloer,nl,6062,,
4549,tafel,nl,21546,,
4550,stoel,nl,20921,,
4551,wieg,nl,23016,,
4552,kist,nl,11035,,
4553,raam,nl,4986,,
4554,venster,nl,5009,,
4555,deur,nl,22018,,
4556,poort,nl,21759,,
4557,omheining,nl,23720,,
4558,dak,nl,3061,,
4559,ladder,en,12927,,
4560,bezem,nl,1764,,
4561,schop,nl,19592,,
4562,schep,nl,17829,,
4563,vork,nl,6213,,
4564,lepel,nl,13285,,
4565,spijker,nl,14980,,
4566,handvat,nl,8039,,
4567,slot,nl,18252,,
4568,beeld,nl,1944,,
4569,figuur,nl,5311,,
4570,pop,nl,16240,,
4571,zak,nl,17462,,
4572,buidel,nl,1902,,
4573,bundel,nl,2803,,
4574,emmer,nl,3846,,
4575,deksel,nl,3177,,
4576,vaatwerk,nl,7100,,
4577,ketel,nl,10669,,
4578,voedsel,nl,15051,,
4579,spijs,nl,19649,,
4580,vlees,nl,5469,,
4581,pap,nl,2310,,
4582,brij,nl,2274,,
4583,brood,nl,2423,,
4584,snede,nl,17898,,
4585,vet,nl,31811,,
4586,boter,nl,2947,,
4587,zout,nl,17473,,
4588,soep,nl,21165,,
4589,honing,nl,9690,,
4590,thee,nl,21431,,
4591,leder,nl,12729,,
4592,wol,nl,23406,,
4593,naald,nl,14904,,
4594,draad,nl,4533,,
4595,knoop,nl,11348,,
4596,verf,nl,4700,,
4597,kledij,nl,11143,,
4598,kleding,nl,11143,,
4599,hemd,nl,9111,,
4600,kraag,nl,11627,,
4601,mouw,nl,781,,
4602,broek,nl,9765,,
4603,riem,nl,16924,,
4604,gordel,nl,8356,,
4605,muts,nl,14740,,
4606,schoen,nl,18685,,
4607,laars,nl,20445,,
4608,spiegel,nl,19716,,
4609,koord,nl,18499,,
4610,deken,nl,3102,,
4611,kussen,nl,37297,,
4612,doek,nl,21974,,
4613,handdoek,nl,8783,,
4614,kracht,nl,11588,,
4615,sterkte,nl,20292,,
4616,gezondheid,nl,7360,,
4617,ziekte,nl,11840,,
4618,pijn,nl,18298,,
4619,wond,nl,23504,,
4620,koorts,nl,5262,,
4621,geneesmiddel,nl,928,,
4622,brug,nl,2456,,
4623,pad,nl,15953,,
4624,weg,nl,22635,,
4625,baan,nl,20723,,
4626,straat,nl,20719,,
4627,dorp,nl,3409,,
4628,brief,nl,2366,,
4629,boek,nl,2643,,
4630,letter,en,2389,,
4631,krant,nl,23929,,
4632,dagblad,nl,23910,,
4633,leven,nl,37713,,
4634,dood,nl,21646,,
4635,graf,nl,7888,,
4636,kerk,nl,10931,,
4637,zonde,nl,21160,,
4638,meester,nl,13935,,
4639,arts,nl,947,,
4640,dokter,nl,938,,
4641,leraar,nl,12842,,
4642,onderwijzer,nl,12815,,
4643,geld,nl,6795,,
4644,winkel,nl,12186,,
4645,prijs,nl,16232,,
4646,waar,nl,52379,,
4647,nut,nl,15465,,
4648,voordeel,nl,15474,,
4649,rijkdom,nl,16815,,
4650,wereld,nl,22859,,
4651,staat,nl,19992,,
4652,koning,nl,11417,,
4653,macht,nl,13513,,
4654,grens,nl,7946,,
4655,oorlog,nl,11974,,
4656,vijand,nl,4907,,
4657,geweld,nl,7477,,
4658,strijd,nl,10498,,
4659,gevecht,nl,10482,,
4660,boog,nl,2192,,
4661,pijl,nl,15976,,
4662,geweer,nl,7539,,
4663,fout,nl,4864,,
4664,leugen,nl,13385,,
4665,schade,nl,17637,,
4666,tegenspoed,nl,22128,,
4667,schuld,nl,18724,,
4668,leeftijd,nl,308,,
4669,tijd,nl,23868,,
4670,ochtend,nl,14491,,
4671,avond,nl,56,,
4672,nacht,nl,14869,,
4673,week,en,23251,,
4674,maand,nl,14296,,
4675,jaar,nl,10080,,
4676,voorjaar,nl,5974,,
4677,zomer,nl,19433,,
4678,herfst,nl,9187,,
4679,winter,en,23217,,
4680,maart,nl,13810,,
4681,mei,nl,13652,,
4682,augustus,nl,1202,,
4683,maandag,nl,14394,,
4684,dinsdag,nl,3252,,
4685,woensdag,nl,14289,,
4686,donderdag,nl,3358,,
4687,vrijdag,nl,5726,,
4688,zaterdag,nl,17507,,
4689,zondag,nl,19543,,
4690,groot,nl,34030,,
4691,breed,nl,28449,,
4692,dik,nl,29037,,
4693,dun,nl,29696,,
4694,fijn,nl,31589,,
4695,puntig,nl,46628,,
4696,scherp,nl,42390,,
4697,stomp,nl,47612,,
4698,zwaar,nl,44478,,
4699,mooi,nl,43789,,
4700,fraai,nl,43788,,
4701,heet,nl,34510,,
4702,koud,nl,35955,,
4703,koel,nl,37196,,
4704,fris,nl,32506,,
4705,vochtig,nl,31875,,
4706,droog,nl,48558,,
4707,vol,nl,50583,,
4708,leeg,nl,37878,,
4709,open,en,40027,,
4710,gesloten,nl,33573,,
4711,schoon,nl,42191,,
4712,rauw,nl,41567,,
4713,zoet,nl,47666,,
4714,zuur,nl,42282,,
4715,helder,nl,34554,,
4716,donker,nl,29627,,
4717,zwart,nl,44406,,
4718,wit,nl,51640,,
4719,rood,nl,41630,,
4720,geel,nl,33204,,
4721,blauw,nl,28058,,
4722,groen,nl,34079,,
4723,grijs,nl,33949,,
4724,bont,nl,28627,,
4725,goedkoop,nl,27828,,
4726,duur,nl,48104,,
4727,kostbaar,nl,51971,,
4728,waardevol,nl,51972,,
4729,doof,nl,47830,,
4730,krachtig,nl,36771,,
4731,zwak,nl,44282,,
4732,leuk,nl,35387,,
4733,kwaad,nl,43389,,
4734,vlijtig,nl,32033,,
4735,gierig,nl,33117,,
4736,slim,en,43056,,
4737,schrander,nl,36620,,
4738,verstandig,nl,36590,,
4739,handig,nl,33546,,
4740,vaardig,nl,33524,,
4741,lief,nl,38271,,
4742,vrolijk,nl,38579,,
4743,zacht,nl,42118,,
4744,hongerig,nl,35499,,
4745,ziek,nl,36834,,
4746,naakt,nl,39133,,
4747,treurig,nl,48282,,
4748,bedroefd,nl,48274,,
4749,levend,nl,37756,,
4750,goed,nl,34171,,
4751,slecht,nl,43105,,
4752,juist,nl,41433,,
4753,erg,nl,44807,,
4754,oud,nl,24654,,
4755,nieuw,nl,39483,,
4756,voormalig,nl,29817,,
4757,jong,nl,35929,,
4758,rijk,nl,40935,,
4759,bekend,nl,26866,,
4760,beroemd,nl,27165,,
4761,vreemd,nl,32377,,
4762,verscheiden,nl,49997,,
4763,verschillend,nl,49997,,
4764,nabij,nl,39167,,
4765,nabijgelegen,nl,39167,,
4766,eerste,nl,30851,,
4767,tweede,nl,53803,,
4768,derde,nl,29431,,
4769,laatste,nl,38177,,
4770,alleen,nl,39790,,
4771,ineens,nl,25710,,
4772,tegelijk,nl,25707,,
4773,samen,nl,53638,,
4774,bijeen,nl,53636,,
4775,eensklaps,nl,40416,,
4776,plotsklaps,nl,40416,,
4777,terstond,nl,46346,,
4778,aanstonds,nl,46361,,
4779,onmiddelijk,nl,46382,,
4780,later,en,46415,,
4781,thans,nl,35883,,
4782,heden,nl,34753,,
4783,vandaag,nl,34716,,
4784,gauw,nl,26392,,
4785,weldra,nl,26382,,
4786,toen,nl,28712,,
4787,gisteren,nl,33656,,
4788,eens,nl,30035,,
4789,destijds,nl,28709,,
4790,daarna,nl,28785,,
4791,vooraf,nl,50821,,
4792,van tevoren,nl,50781,,
4793,eerst,nl,53234,,
4794,het eerst,nl,53206,,
4795,eenmaal,nl,30008,,
4796,soms,nl,38685,,
4797,vaak,nl,40069,,
4798,dikwijls,nl,40122,,
4799,altijd,nl,35722,,
4800,nooit,nl,39715,,
4801,hierheen,nl,34883,,
4802,van hier,nl,50630,,
4803,hiervandaan,nl,50627,,
4804,daar,nl,29189,,
4805,ginds,nl,29197,,
4806,daarheen,nl,29256,,
4807,rechtuit,nl,33392,,
4808,rechtdoor,nl,33392,,
4809,vooruit,nl,50869,,
4810,voorwaarts,nl,50882,,
4811,achteruit,nl,41700,,
4812,achterwaarts,nl,41648,,
4813,terug,nl,52121,,
4814,beneden,nl,49065,,
4815,onderaan,nl,49027,,
4816,omlaag,nl,34893,,
4817,naar beneden,nl,34937,,
4818,boven,nl,39904,,
4819,omhoog,nl,35022,,
4820,naar boven,nl,34988,,
4821,alom,nl,48711,,
4822,overal,nl,48660,,
4823,niet,nl,39612,,
4824,wat,nl,51247,,
4825,amper,nl,36133,,
4826,nauwelijks,nl,36116,,
4827,zeer,nl,44769,,
4828,zo,nl,46265,,
4829,nog,nl,39717,,
4830,maar,nl,39804,,
4831,reeds,nl,43854,,
4832,vergeefs,nl,49643,,
4833,tevergeefs,nl,49643,,
4834,voor,nl,50673,,
4835,achter,nl,35209,,
4836,onder,nl,49096,,
4837,door,en,22018,,
4838,naast,nl,39334,,
4839,tussen,nl,53863,,
4840,wegens,nl,51460,,
4841,vanwege,nl,51463,,
4842,ik,nl,35646,,
4843,jij,nl,29554,,
4844,hij,nl,30550,,
4845,wij,nl,52293,,
4846,jullie,nl,35663,,
4847,ze,nl,45898,,
4848,waarheen,nl,52406,,
4849,hoe,nl,52060,,
4850,waarom,nl,51186,,
4851,hoeveel,nl,52257,,
4852,één,nl,30101,,
4853,twee,nl,53737,,
4854,drie,nl,29348,,
4855,vijf,nl,32692,,
4856,zes,nl,44641,,
4857,zeven,nl,45919,,
4858,negen,nl,39539,,
4859,tien,nl,52665,,
4860,twaalf,nl,53902,,
4861,twintig,nl,53696,,
4862,dertig,nl,29402,,
4863,veertig,nl,50517,,
4864,vijftig,nl,32743,,
4865,zestig,nl,44673,,
4866,zeventig,nl,45976,,
4867,tachtig,nl,24455,,
4868,negentig,nl,39575,,
4869,honderd,nl,35446,,
4870,duizend,nl,48032,,
4871,of,nl,39948,,
4872,staan,nl,46996,,
4873,zitten,nl,46228,,
4874,liggen,nl,38394,,
4875,hangen,nl,34331,,
4876,worden,nl,51897,,
4877,gebeuren,nl,40206,,
4878,eindigen,nl,30487,,
4879,wijzigen,nl,24841,,
4880,veranderen,nl,24868,,
4881,opgaan,nl,25758,,
4882,ondergaan,nl,49150,,
4883,schijnen,nl,42509,,
4884,donderen,nl,29164,,
4885,waaien,nl,51579,,
4886,stromen,nl,47532,,
4887,vloeien,nl,32119,,
4888,draaien,nl,29294,,
4889,zich draaien,nl,45203,,
4890,wankelen,nl,44328,,
4891,zwieren,nl,44592,,
4892,vallen,nl,35126,,
4893,branden,nl,49425,,
4894,roken,nl,40556,,
4895,regenen,nl,40859,,
4896,bevriezen,nl,33035,,
4897,dooien,nl,47923,,
4898,smelten,nl,43491,,
4899,drogen,nl,48570,,
4900,koken,nl,36673,,
4901,zieden,nl,46035,,
4902,rotten,nl,31515,,
4903,verrotten,nl,49591,,
4904,scheuren,nl,52863,,
4905,verzinken,nl,50145,,
4906,vergaan,nl,49694,,
4907,opdagen,nl,30796,,
4908,verschijnen,nl,30770,,
4909,verdwijnen,nl,50098,,
4910,zinken,nl,46190,,
4911,afnemen,nl,24156,,
4912,verminderen,nl,24151,,
4913,toenemen,nl,53326,,
4914,stijgen,nl,47100,,
4915,omhooggaan,nl,47091,,
4916,groeien,nl,50907,,
4917,glanzen,nl,33785,,
4918,schitteren,nl,33782,,
4919,fonkelen,nl,32800,,
4920,lawaai maken,nl,37473,,
4921,luiden,nl,37683,,
4922,rinkelen,nl,36498,,
4923,bruisen,nl,28329,,
4924,ruisen,nl,40620,,
4925,klinken,nl,36459,,
4926,blaffen,nl,27062,,
4927,huilen,nl,51730,,
4928,blazen,nl,28037,,
4929,fluiten,nl,40248,,
4930,gillen,nl,43970,,
4931,schreeuwen,nl,43939,,
4932,steunen,nl,47356,,
4933,beven,nl,53045,,
4934,sidderen,nl,53059,,
4935,geboren worden,nl,32968,,
4936,ademen,nl,25557,,
4937,drinken,nl,48508,,
4938,slikken,nl,43417,,
4939,moe worden,nl,39093,,
4940,inslapen,nl,30129,,
4941,slapen,nl,42939,,
4942,ontwaken,nl,26050,,
4943,wakker worden,nl,26035,,
4944,opstaan,nl,25958,,
4945,zich ontspannen,nl,45295,,
4946,ziek worden,nl,37026,,
4947,ziek zijn,nl,36917,,
4948,pijn doen,nl,43540,,
4949,hoesten,nl,35541,,
4950,genezen,nl,33334,,
4951,sterven,nl,47227,,
4952,overlijden,nl,47230,,
4953,omkomen,nl,48859,,
4954,zich bewegen,nl,45141,,
4955,zich verroeren,nl,45508,,
4956,oprijzen,nl,45220,,
4957,verrijzen,nl,45220,,
4958,gaan zitten,nl,45573,,
4959,neervallen,nl,35124,,
4960,lopen,nl,37604,,
4961,stappen,nl,44043,,
4962,schrijden,nl,44016,,
4963,gaan wandelen,nl,46507,,
4964,ijlen,nl,29907,,
4965,haasten,nl,29936,,
4966,zich haasten,nl,45039,,
4967,stuiven,nl,42329,,
4968,klimmen,nl,36343,,
4969,klauteren,nl,36367,,
4970,schommelen,nl,42432,,
4971,kruipen,nl,37117,,
4972,zwemmen,nl,44568,,
4973,duiken,nl,47876,,
4974,roeien,nl,41753,,
4975,rijden,nl,31135,,
4976,vliegen,nl,32157,,
4977,gaan,nl,33098,,
4978,weggaan,nl,51538,,
4979,vertrekken,nl,24113,,
4980,stoppen,nl,24962,,
4981,stilhouden,nl,24967,,
4982,ingaan,nl,35063,,
4983,binnengaan,nl,35039,,
4984,binnenkomen,nl,30284,,
4985,komen,nl,36704,,
4986,aankomen,nl,25012,,
4987,terugkomen,nl,53446,,
4988,blijven,nl,28111,,
4989,wachten,nl,51171,,
4990,verwachten,nl,30934,,
4991,zoeken,nl,47710,,
4992,vinden,nl,31926,,
4993,proberen,nl,50400,,
4994,beproeven,nl,50400,,
4995,voorbereiden,nl,50751,,
4996,houden van,nl,38928,,
4997,lusten,nl,38901,,
4998,roeren,nl,41821,,
4999,kijven,nl,42871,,
5000,schelden,nl,42843,,
5001,zich ergeren,nl,45019,,
5002,bang zijn,nl,45408,,
5003,vrezen,nl,32834,,
5004,vluchten,nl,32193,,
5005,ontsnappen,nl,32292,,
5006,ontkomen,nl,32269,,
5007,zien,nl,44748,,
5008,aankijken,nl,25070,,
5009,aanzien,nl,25116,,
5010,bekijken,nl,25119,,
5011,horen,nl,35355,,
5012,luisteren,nl,53266,,
5013,proeven,nl,40519,,
5014,ruiken,nl,41485,,
5015,voelen,nl,32549,,
5016,lijken,nl,42594,,
5017,te zien zijn,nl,53677,,
5018,vernemen,nl,49988,,
5019,het koud hebben,nl,32455,,
5020,doen,nl,48613,,
5021,kunnen,nl,36717,,
5022,willen,nl,52553,,
5023,aanvangen,nl,24922,,
5024,beëindigen,nl,26578,,
5025,ophouden,nl,25914,,
5026,lukken,nl,33269,,
5027,gelukken,nl,33270,,
5028,uitvallen,nl,33476,,
5029,openen,nl,40027,,
5030,opendoen,nl,40027,,
5031,sluiten,nl,43288,,
5032,dichtdoen,nl,43276,,
5033,plaatsen,nl,44865,,
5034,zetten,nl,44861,,
5035,leggen,nl,37940,,
5036,aanraken,nl,27238,,
5037,bedekken,nl,26511,,
5038,ophangen,nl,25783,,
5039,aansteken,nl,25310,,
5040,oprapen,nl,25884,,
5041,achterlaten,nl,53559,,
5042,verliezen,nl,49912,,
5043,laten vallen,nl,31207,,
5044,maken,nl,38591,,
5045,produceren,nl,34627,,
5046,voortbrengen,nl,34664,,
5047,bouwen,nl,26445,,
5048,repareren,nl,41352,,
5049,verbeteren,nl,49303,,
5050,graven,nl,33907,,
5051,buigen,nl,27746,,
5052,keren,nl,51768,,
5053,omdraaien,nl,48819,,
5054,heffen,nl,34467,,
5055,optillen,nl,34464,,
5056,tillen,nl,35308,,
5057,pakken,nl,40161,,
5058,grijpen,nl,30631,,
5059,houden,nl,34254,,
5060,drukken,nl,29519,,
5061,duwen,nl,42724,,
5062,schuiven,nl,42743,,
5063,krassen,nl,37091,,
5064,likken,nl,37793,,
5065,bijten,nl,26850,,
5066,afrukken,nl,24237,,
5067,afscheuren,nl,24258,,
5068,afsnijden,nl,24301,,
5069,steken,nl,46920,,
5070,breken,nl,52797,,
5071,kloppen,nl,36535,,
5072,houwen,nl,34398,,
5073,plakken,nl,36229,,
5074,wrijven,nl,40907,,
5075,smeren,nl,47429,,
5076,slijpen,nl,43175,,
5077,snijden,nl,43779,,
5078,schudden,nl,44073,,
5079,wuiven,nl,44462,,
5080,zwaaien,nl,44439,,
5081,gieten,nl,33716,,
5082,storten,nl,44172,,
5083,vullen,nl,32649,,
5084,inwikkelen,nl,30380,,
5085,dragen,nl,48219,,
5086,slepen,nl,43209,,
5087,trekken,nl,52994,,
5088,bewaren,nl,27678,,
5089,gooien,nl,51945,,
5090,vangen,nl,31363,,
5091,vastpakken,nl,40169,,
5092,verstoppen,nl,50241,,
5093,delen,nl,48051,,
5094,sturen,nl,42689,,
5095,brengen,nl,28538,,
5096,toevoegen,nl,35242,,
5097,verkrijgen,nl,26951,,
5098,krijgen,nl,30682,,
5099,nemen,nl,39406,,
